Iteration;ELBO
2406;-172.15831350658664
2407;-172.15793171095766
2408;-172.15754917412869
2409;-172.15716589377007
2410;-172.15678186754576
2411;-172.15639709311836
2412;-172.15601156812136
2413;-172.15562529019076
2414;-172.15523825695118
2415;-172.15485046601725
2416;-172.15446191498791
2417;-172.15407260145071
2418;-172.15368252299231
2419;-172.1532916771796
2420;-172.15290006157011
2421;-172.15250767371776
2422;-172.15211451115488
2423;-172.15172057141558
2424;-172.15132585200558
2425;-172.15093035044174
2426;-172.15053406421407
2427;-172.15013699080464
2428;-172.1497391276846
2429;-172.14934047232055
2430;-172.1489410221584
2431;-172.14854077463178
2432;-172.14813972717639
2433;-172.14773787720424
2434;-172.14733522211941
2435;-172.14693175931416
2436;-172.14652748616845
2437;-172.14612240005704
2438;-172.1457164983351
2439;-172.14530977834261
2440;-172.14490223742564
2441;-172.14449387289847
2442;-172.14408468207353
2443;-172.14367466224644
2444;-172.14326381070873
2445;-172.14285212473078
2446;-172.14243960157887
2447;-172.14202623849746
2448;-172.14161203272783
2449;-172.14119698148988
2450;-172.14078108200329
2451;-172.14036433146134
2452;-172.13994672705667
2453;-172.13952826596392
2454;-172.13910894534342
2455;-172.13868876235051
2456;-172.13826771411391
2457;-172.13784579775802
2458;-172.13742301040043
2459;-172.13699934913029
2460;-172.13657481104042
2461;-172.13614939319814
2462;-172.13572309266101
2463;-172.13529590647454
2464;-172.13486783167059
2465;-172.13443886527284
2466;-172.13400900428223
2467;-172.13357824568379
2468;-172.13314658646459
2469;-172.13271402358646
2470;-172.132280553996
2471;-172.13184617463276
2472;-172.131410882419
2473;-172.13097467425882
2474;-172.13053754705743
2475;-172.13009949768343
2476;-172.12966052301113
2477;-172.12922061988752
2478;-172.1287797851553
2479;-172.12833801563261
2480;-172.12789530813166
2481;-172.12745165944511
2482;-172.12700706635542
2483;-172.12656152562408
2484;-172.12611503400854
2485;-172.12566758823459
2486;-172.12521918503171
2487;-172.1247698211007
2488;-172.1243194931335
2489;-172.12386819780772
2490;-172.12341593177916
2491;-172.12296269169883
2492;-172.12250847419591
2493;-172.12205327588254
2494;-172.12159709336106
2495;-172.12113992320928
2496;-172.12068176199955
2497;-172.12022260628623
2498;-172.11976245260234
2499;-172.11930129747043
2500;-172.11883913739462
2501;-172.11837596886153
2502;-172.11791178834824
2503;-172.11744659231158
2504;-172.11698037718861
2505;-172.11651313940865
2506;-172.11604487537898
2507;-172.11557558148684
2508;-172.11510525411245
2509;-172.11463388961306
2510;-172.1141614843325
2511;-172.11368803459322
2512;-172.11321353670587
2513;-172.11273798696357
2514;-172.11226138163988
2515;-172.11178371699157
2516;-172.11130498925991
2517;-172.11082519466868
2518;-172.1103443294287
2519;-172.1098623897235
2520;-172.1093793717298
2521;-172.10889527159543
2522;-172.10841008546004
2523;-172.10792380945009
2524;-172.10743643966134
2525;-172.10694797217775
2526;-172.10645840306506
2527;-172.10596772837266
2528;-172.10547594413583
2529;-172.10498304636303
2530;-172.10448903104611
2531;-172.10399389416511
2532;-172.10349763167756
2533;-172.10300023952232
2534;-172.1025017136235
2535;-172.10200204987791
2536;-172.10150124417828
2537;-172.10099929238777
2538;-172.10049619035249
2539;-172.09999193390172
2540;-172.09948651884383
2541;-172.09897994097219
2542;-172.09847219606058
2543;-172.09796327985896
2544;-172.09745318810496
2545;-172.0969419165101
2546;-172.09642946077224
2547;-172.09591581656764
2548;-172.09540097955596
2549;-172.09488494537686
2550;-172.09436770964385
2551;-172.09384926795792
2552;-172.09332961590189
2553;-172.09280874903288
2554;-172.09228666289505
2555;-172.09176335300776
2556;-172.0912388148713
2557;-172.09071304396707
2558;-172.09018603575805
2559;-172.08965778568631
2560;-172.08912828917073
2561;-172.08859754161972
2562;-172.08806553840782
2563;-172.0875322749016
2564;-172.08699774644015
2565;-172.08646194834523
2566;-172.08592487591864
2567;-172.08538652443667
2568;-172.08484688916838
2569;-172.08430596535072
2570;-172.08376374820205
2571;-172.08322023292271
2572;-172.08267541469331
2573;-172.08212928866919
2574;-172.08158184999161
2575;-172.08103309377316
2576;-172.08048301511917
2577;-172.07993160909905
2578;-172.07937887076878
2579;-172.07882479516661
2580;-172.07826937730556
2581;-172.07771261217817
2582;-172.07715449476177
2583;-172.07659501999979
2584;-172.07603418283588
2585;-172.07547197816916
2586;-172.07490840089622
2587;-172.0743434458841
2588;-172.07377710798323
2589;-172.0732093820227
2590;-172.07264026280927
2591;-172.07206974512906
2592;-172.07149782374813
2593;-172.07092449341326
2594;-172.07034974884641
2595;-172.06977358475137
2596;-172.06919599581465
2597;-172.06861697670001
2598;-172.06803652204326
2599;-172.067454626472
2600;-172.06687128458816
2601;-172.06628649097274
2602;-172.06570024018311
2603;-172.06511252675818
2604;-172.06452334522646
2605;-172.0639326900814
2606;-172.06334055580783
2607;-172.06274693685759
2608;-172.06215182767619
2609;-172.06155522268227
2610;-172.06095711627518
2611;-172.06035750283922
2612;-172.05975637673077
2613;-172.05915373229504
2614;-172.05854956385565
2615;-172.05794386571233
2616;-172.05733663214642
2617;-172.05672785743013
2618;-172.05611753580138
2619;-172.055505661496
2620;-172.05489222871279
2621;-172.05427723164848
2622;-172.05366066447232
2623;-172.05304252134215
2624;-172.05242279638992
2625;-172.05180148373415
2626;-172.051178577477
2627;-172.05055407170084
2628;-172.04992796047441
2629;-172.04930023784573
2630;-172.04867089784693
2631;-172.04803993449354
2632;-172.04740734178449
2633;-172.04677311371029
2634;-172.04613724423257
2635;-172.0454997273057
2636;-172.04486055687153
2637;-172.04421972684963
2638;-172.04357723115186
2639;-172.04293306366822
2640;-172.04228721828258
2641;-172.04163968886064
2642;-172.04099046925649
2643;-172.04033955331374
2644;-172.03968693486081
2645;-172.03903260771176
2646;-172.03837656567748
2647;-172.03771880254544
2648;-172.03705931210061
2649;-172.03639808812022
2650;-172.03573512436355
2651;-172.03507041458715
2652;-172.03440395253392
2653;-172.03373573194744
2654;-172.03306574654584
2655;-172.03239399006043
2656;-172.03172045620249
2657;-172.03104513867856
2658;-172.03036803119744
2659;-172.02968912745655
2660;-172.02900842114809
2661;-172.02832590596495
2662;-172.02764157559136
2663;-172.02695542372248
2664;-172.02626744403233
2665;-172.02557763020832
2666;-172.02488597593629
2667;-172.02419247490047
2668;-172.02349712078376
2669;-172.02279990728061
2670;-172.02210082807665
2671;-172.02139987687428
2672;-172.02069704737505
2673;-172.01999233328502
2674;-172.01928572831639
2675;-172.01857722619707
2676;-172.01786682065745
2677;-172.01715450543838
2678;-172.01644027429802
2679;-172.01572412099858
2680;-172.01500603932232
2681;-172.0142860230626
2682;-172.01356406603236
2683;-172.01284016205727
2684;-172.01211430498415
2685;-172.01138648867777
2686;-172.01065670702837
2687;-172.00992495394712
2688;-172.00919122337064
2689;-172.00845550925192
2690;-172.00771780558443
2691;-172.00697810638349
2692;-172.00623640569211
2693;-172.00549269758903
2694;-172.00474697619075
2695;-172.00399923564601
2696;-172.00324947014269
2697;-172.00249767389755
2698;-172.0017438411835
2699;-172.00098796630732
2700;-172.00023004362356
2701;-171.99947006753223
2702;-171.99870803248496
2703;-171.9979439329818
2704;-171.99717776358625
2705;-171.99640951890183
2706;-171.99563919360321
2707;-171.99486678242238
2708;-171.99409228015497
2709;-171.99331568166212
2710;-171.99253698187113
2711;-171.99175617578476
2712;-171.99097325847833
2713;-171.99018822510152
2714;-171.98940107089334
2715;-171.98861179116238
2716;-171.98782038131799
2717;-171.98702683684678
2718;-171.98623115333953
2719;-171.98543332647273
2720;-171.98463335202223
2721;-171.98383122587393
2722;-171.98302694401559
2723;-171.98222050255458
2724;-171.98141189769603
2725;-171.98060112577696
2726;-171.97978818325419
2727;-171.97897306670461
2728;-171.97815577284064
2729;-171.97733629851109
2730;-171.97651464070259
2731;-171.97569079654818
2732;-171.97486476332142
2733;-171.9740365384605
2734;-171.97320611955615
2735;-171.97237350436558
2736;-171.97153869081467
2737;-171.97070167700167
2738;-171.9698624612065
2739;-171.96902104190008
2740;-171.96817741773611
2741;-171.96733158756888
2742;-171.96648355045977
2743;-171.96563330567415
2744;-171.96478085269609
2745;-171.96392619123776
2746;-171.96306932123321
2747;-171.96221024286092
2748;-171.96134895653745
2749;-171.96048546293014
2750;-171.95961976297303
2751;-171.95875185785485
2752;-171.95788174904578
2753;-171.95700943829661
2754;-171.95613492765165
2755;-171.95525821945216
2756;-171.95437931634615
2757;-171.95349822130038
2758;-171.9526149376054
2759;-171.95172946889056
2760;-171.95084181912398
2761;-171.94995199263735
2762;-171.94905999411844
2763;-171.94816582863746
2764;-171.94726950164613
2765;-171.94637101899639
2766;-171.9454703869435
2767;-171.94456761216429
2768;-171.94366270176874
2769;-171.94275566330612
2770;-171.94184650478701
2771;-171.94093523468041
2772;-171.94002186194621
2773;-171.93910639602905
2774;-171.9381888468904
2775;-171.93726922500332
2776;-171.93634754138202
2777;-171.93542380758959
2778;-171.93449803575254
2779;-171.93357023857266
2780;-171.93264042935857
2781;-171.93170862201941
2782;-171.93077483109573
2783;-171.92983907176904
2784;-171.9289013598875
2785;-171.92796171197165
2786;-171.92702014523616
2787;-171.92607667761672
2788;-171.92513132777594
2789;-171.92418411512836
2790;-171.92323505986064
2791;-171.92228418294894
2792;-171.92133150617656
2793;-171.92037705216626
2794;-171.91942084438597
2795;-171.91846290717854
2796;-171.91750326578108
2797;-171.91654194634998
2798;-171.91557897597841
2799;-171.9146143827279
2800;-171.91364819564956
2801;-171.91268044479352
2802;-171.91171116125201
2803;-171.91074037718454
2804;-171.90976812582926
2805;-171.90879444153734
2806;-171.90781935979908
2807;-171.90684291727143
2808;-171.90586515180098
2809;-171.90488610245552
2810;-171.90390580955318
2811;-171.90292431468856
2812;-171.90194166075503
2813;-171.90095789199177
2814;-171.89997305399515
2815;-171.89898719376492
2816;-171.89800035971643
2817;-171.89701260172842
2818;-171.89602397116732
2819;-171.89503452091731
2820;-171.89404430541776
2821;-171.89305338068971
2822;-171.89206180437122
2823;-171.89106963575273
2824;-171.89007693580606
2825;-171.88908376721884
2826;-171.88809019443215
2827;-171.88709628366541
2828;-171.88610210295678
2829;-171.88510772219934
2830;-171.88411321316926
2831;-171.88311864956427
2832;-171.88212410703113
2833;-171.88112966320296
2834;-171.88013539773692
2835;-171.87914139234499
2836;-171.87814773081777
2837;-171.87715449907341
2838;-171.87616178517624
2839;-171.8751696793754
2840;-171.87417827413697
2841;-171.8731876641632
2842;-171.87219794643784
2843;-171.87120922024701
2844;-171.87022158720379
2845;-171.86923515127842
2846;-171.86825001882903
2847;-171.86726629861596
2848;-171.86628410183039
2849;-171.8653035421105
2850;-171.86432473556897
2851;-171.86334780080301
2852;-171.86237285891229
2853;-171.86140003351329
2854;-171.86042945074792
2855;-171.85946123929307
2856;-171.85849553036655
2857;-171.85753245772503
2858;-171.8565721576731
2859;-171.85561476904809
2860;-171.85466043322094
2861;-171.85370929408418
2862;-171.85276149802712
2863;-171.85181719393199
2864;-171.85087653313303
2865;-171.84993966940465
2866;-171.84900675891117
2867;-171.84807796018004
2868;-171.84715343405469
2869;-171.84623334363528
2870;-171.84531785423587
2871;-171.84440713331196
2872;-171.84350135039404
2873;-171.84260067701143
2874;-171.84170528660775
2875;-171.84081535444943
2876;-171.83993105752825
2877;-171.8390525744519
2878;-171.83818008533422
2879;-171.83731377166328
2880;-171.83645381617498
2881;-171.8356004027064
2882;-171.83475371604982
2883;-171.83391394178784
2884;-171.83308126612746
2885;-171.83225587571246
2886;-171.83143795743808
2887;-171.83062769825619
2888;-171.82982528495495
2889;-171.82903090393711
2890;-171.82824474099948
2891;-171.82746698108076
2892;-171.82669780801416
2893;-171.82593740426319
2894;-171.82518595065767
2895;-171.82444362609795
2896;-171.82371060727314
2897;-171.82298706836173
2898;-171.822273180715
2899;-171.82156911253969
2900;-171.8208750285894
2901;-171.82019108980353
2902;-171.8195174529917
2903;-171.81885427047746
2904;-171.81820168975469
2905;-171.81755985313112
2906;-171.81692889736814
2907;-171.81630895333114
2908;-171.81570014562385
2909;-171.81510259223228
2910;-171.81451640416981
2911;-171.81394168512224
2912;-171.81337853109972
2913;-171.81282703010106
2914;-171.81228726176982
2915;-171.81175929708388
2916;-171.81124319803507
2917;-171.81073901733293
2918;-171.81024679812458
2919;-171.8097665737223
2920;-171.80929836736959
2921;-171.80884219199629
2922;-171.80839805003347
2923;-171.80796593322134
2924;-171.80754582246504
2925;-171.80713768770647
2926;-171.80674148782714
2927;-171.80635717058476
2928;-171.8059846725846
2929;-171.8056239192756
2930;-171.80527482498906
2931;-171.8049372930127
2932;-171.80461121569579
2933;-171.80429647459368
2934;-171.80399294065137
2935;-171.80370047442739
2936;-171.80341892634124
2937;-171.80314813697237
2938;-171.80288793739373
2939;-171.80263814952536
2940;-171.80239858654136
2941;-171.80216905329917
2942;-171.80194934680139
2943;-171.80173925668305
2944;-171.80153856573475
2945;-171.80134705043747
2946;-171.80116448153285
2947;-171.80099062460022
2948;-171.8008252406562
2949;-171.8006680867677
2950;-171.8005189166654
2951;-171.80037748138147
2952;-171.80024352986766
2953;-171.80011680963094
2954;-171.79999706735748
2955;-171.79988404953042
2956;-171.79977750303192
2957;-171.79967717574755
2958;-171.79958281713334
2959;-171.7994941787781
2960;-171.79941101493773
2961;-171.79933308304294
2962;-171.79926014418584
2963;-171.79919196357037
2964;-171.79912831093816
2965;-171.79906896096077
2966;-171.79901369359118
2967;-171.79896229439055
2968;-171.79891455482175
2969;-171.79887027248901
2970;-171.79882925136644
2971;-171.79879130197764
2972;-171.79875624154101
2973;-171.7987238940816
2974;-171.79869409051798
2975;-171.79866666870566
2976;-171.79864147345484
2977;-171.79861835652332
2978;-171.79859717657837
2979;-171.79857779912345
2980;-171.79856009642253
2981;-171.79854394738527
2982;-171.79852923743692
2983;-171.798515858369
2984;-171.79850370818144
2985;-171.79849269090118
2986;-171.79848271639639
2987;-171.79847370017296
2988;-171.79846556316761
2989;-171.7984582315421
2990;-171.79845163645405
2991;-171.79844571384137
2992;-171.79844040419584
2993;-171.79843565234592
2994;-171.79843140722551
2995;-171.79842762166209
2996;-171.7984242521502
2997;-171.79842125865162
2998;-171.79841860437318
2999;-171.79841625557447
3000;-171.79841418136971
3001;-171.7984123535341
3002;-171.79841074632873
3003;-171.79840933631863
3004;-171.79840810221481
3005;-171.79840702470665
